transaction_id,description,amount,date,category
5841,Air India IMPS TXN4319 70219 UPI,4214.76,2024-08-21,Travel
6207,UBER IMPS TXN4454 68251 UPI,1636.06,2024-10-12,Travel
2977,Myntra UPI TXN1057 54063 NEFT,115.2,2024-09-12,Shopping
6124,ola pos txn3010 62334 NEFT,4950.64,2024-10-01,Travel
6599,Udemy IMPS TXN3094 69019,2987.79,2024-08-30,Education
2704,Amazon POS TXN9539,2385.29,2024-03-10,Shopping
3554,BOOKMYSHOW CARD TXN4882 IMPS,4303.3,2024-08-07,Entertainment
7798,FLAT RENT POS TXN4627,4518.94,2024-09-15,Rent
8653,LIC POS TXN3732 66588 TXN,4143.54,2024-09-08,Insurance
5022,Fortis Hospital NEFT TXN1431,3574.78,2024-04-03,Healthcare
4678,AIRTEL CARD TXN4617 86262,4175.58,2024-08-21,Bills & Utilities
8461,icici prudential upi txn4917 TRANS,586.49,2024-05-17,Insurance
8930,NEFT TRANSFER UPI TXN1308 74975,4754.57,2024-08-03,Transfers
8065,POLICYBAZAAR IMPS TXN4238 57292,2048.78,2024-06-05,Insurance
3533,hotstar imps txn7532 95451,4946.23,2024-01-02,Entertainment
7198,College Fee CARD TXN8852 69218 NEFT,688.38,2024-01-27,Education
1763,SHELL NEFT TXN6206 52641,4413.18,2024-06-03,Fuel
4191,Tata Power NEFT TXN6687,1327.25,2024-02-28,Bills & Utilities
4389,paytm recharge neft txn9791 57151,1403.67,2024-01-31,Bills & Utilities
1675,IOCL PUMP NEFT TXN9600 27299,3200.59,2024-08-11,Fuel
6067,Air India CARD TXN1500 TRANS,4751.29,2024-07-13,Travel
7034,coursera card txn1551 99460,2624.66,2024-06-01,Education
9406,Money Sent UPI TXN9386,1092.86,2024-06-22,Transfers
7105,unacademy upi txn9768 67952 TRANS,4761.68,2024-10-10,Education
1918,shell upi txn8848 68351 POS,89.3,2024-06-24,Fuel
728,KFC CARD TXN2954 67466,3211.02,2024-02-16,Food & Dining
949,RELIANCE FRESH UPI TXN1607 POS,3824.07,2024-04-04,Groceries
5407,Apollo Pharmacy IMPS TXN4214 66823 IMPS,589.05,2024-03-10,Healthcare
3507,SPOTIFY POS TXN2421,3390.65,2024-07-06,Entertainment
8303,BAJAJ ALLIANZ POS TXN1932 17641,1695.68,2024-05-26,Insurance
202,Subway POS TXN2836,182.33,2024-05-29,Food & Dining
8051,bajaj allianz pos txn5304 13570 AUTH,3061.31,2024-03-08,Insurance
2348,BPCL CARD TXN1726 29074 IMPS,4735.36,2024-10-13,Fuel
4938,Fortis Hospital CARD TXN6072 POS,1200.52,2024-08-09,Healthcare
6248,IRCTC POS TXN2910 86597 UPI,619.83,2024-02-27,Travel
2665,ZARA NEFT TXN7197 74957,1770.69,2024-01-31,Shopping
7836,landlord imps txn9887 TXN,4175.6,2024-02-19,Rent
2928,Flipkart POS TXN8633 19116 IMPS,1537.99,2024-03-11,Shopping
5744,Ola UPI TXN9037,3993.81,2024-02-21,Travel
1498,nature's basket card txn3268 49231,3756.19,2024-07-04,Groceries
6044,air india card txn8842 40166,673.78,2024-02-28,Travel
7588,Landlord POS TXN7947 IMPS,2606.58,2024-04-11,Rent
7861,Flat Rent IMPS TXN2031 97232,4709.18,2024-07-23,Rent
6705,unacademy neft txn7806 30486 AUTH,2717.14,2024-09-02,Education
4990,FORTIS HOSPITAL POS TXN1847 53935,3254.95,2024-02-22,Healthcare
7802,pg fee neft txn9329 11036 POS,215.89,2024-03-18,Rent
2895,Zara UPI TXN2126,2454.65,2024-05-08,Shopping
6678,Unacademy NEFT TXN7658 52341 POS,3020.33,2024-06-20,Education
2747,ZARA UPI TXN8720,4831.15,2024-03-13,Shopping
5902,Air India NEFT TXN8050,1066.73,2024-02-01,Travel
405,KFC POS TXN9009 22495 TXN,1747.34,2024-01-21,Food & Dining
93,kfc card txn4944 80933,1687.79,2024-08-03,Food & Dining
6933,byjus imps txn5339 NEFT,1854.68,2024-09-27,Education
9075,IMPS POS TXN4979,717.64,2024-06-17,Transfers
5832,OLA UPI TXN6949 UPI,2066.65,2024-04-13,Travel
9544,money sent neft txn3105 80941 POS,3875.84,2024-08-18,Transfers
740,Starbucks IMPS TXN1067 55691 IMPS,2829.94,2024-03-03,Food & Dining
4838,1MG CARD TXN1465 56059,3836.98,2024-01-09,Healthcare
1300,Big Bazaar NEFT TXN5037 31828,807.83,2024-02-06,Groceries
3252,PVR CINEMAS NEFT TXN2364 UPI,3303.65,2024-06-30,Entertainment
3961,NETFLIX NEFT TXN7961 28149,415.31,2024-01-01,Entertainment
8970,money sent neft txn6184 AUTH,4991.72,2024-04-13,Transfers
6281,REDBUS NEFT TXN8003 73900,1715.26,2024-10-25,Travel
7125,udemy neft txn5254 TRANS,3915.06,2024-07-15,Education
4568,Water Bill NEFT TXN7125,3581.01,2024-06-29,Bills & Utilities
3116,NYKAA IMPS TXN5447 POS,185.93,2024-09-12,Shopping
5413,Pathlab IMPS TXN5411 92740 IMPS,3427.84,2024-07-06,Healthcare
2974,Ajio NEFT TXN2005 POS,3196.36,2024-10-11,Shopping
239,Starbucks IMPS TXN5658 31279,3027.04,2024-05-30,Food & Dining
6324,RedBus NEFT TXN3412,3097.27,2024-10-22,Travel
4342,Tata Power POS TXN1198 IMPS,1674.16,2024-08-21,Bills & Utilities
8115,hdfc life neft txn3280,3356.56,2024-08-03,Insurance
2020,IOCL Pump POS TXN8655 38576,1704.79,2024-05-08,Fuel
1711,bpcl imps txn8590 60557 IMPS,1309.08,2024-08-23,Fuel
3530,hotstar neft txn4817 UPI,4771.5,2024-08-03,Entertainment
6698,college fee pos txn9385 84407 UPI,4029.19,2024-06-17,Education
8876,IMPS NEFT TXN7707 94564,2898.27,2024-01-29,Transfers
6990,UDEMY CARD TXN8291 74228 AUTH,4443.14,2024-02-21,Education
6544,college fee neft txn4632,3901.21,2024-03-12,Education
2807,MYNTRA NEFT TXN5550 94593,3988.38,2024-07-31,Shopping
254,Subway POS TXN1618 52016 POS,4534.41,2024-08-10,Food & Dining
3685,bookmyshow imps txn7022 57059,4424.33,2024-02-12,Entertainment
3900,hotstar imps txn8530 92076,1833.6,2024-10-18,Entertainment
7597,pg fee neft txn6799 18500 IMPS,2381.51,2024-06-05,Rent
9230,Account Transfer NEFT TXN7619 63666,2371.06,2024-03-04,Transfers
5469,Fortis Hospital NEFT TXN2731 30823 TXN,3211.77,2024-07-25,Healthcare
4177,Paytm Recharge IMPS TXN9704 TRANS,3352.03,2024-06-24,Bills & Utilities
6597,Unacademy NEFT TXN5131 TRANS,1026.08,2024-07-10,Education
3822,bookmyshow upi txn3657 UPI,4784.75,2024-05-08,Entertainment
5321,Pathlab NEFT TXN7685,806.31,2024-08-14,Healthcare
1752,HP GAS IMPS TXN2240,4720.0,2024-05-11,Fuel
2867,Myntra NEFT TXN5617 TRANS,2805.55,2024-05-07,Shopping
8463,HDFC Life POS TXN2511 68441,2507.15,2024-09-15,Insurance
1807,BPCL POS TXN1221,2087.46,2024-03-06,Fuel
6753,unacademy pos txn6165 TXN,3061.34,2024-06-09,Education
378,Cafe Coffee Day UPI TXN5702 13749 TRANS,461.64,2024-05-04,Food & Dining
1389,DMART UPI TXN9084 UPI,849.78,2024-10-17,Groceries
1240,RELIANCE FRESH IMPS TXN6235,3034.49,2024-04-20,Groceries
3794,hotstar imps txn1911,4272.3,2024-08-04,Entertainment
265,CAFE COFFEE DAY NEFT TXN6170 20139 UPI,3897.8,2024-08-01,Food & Dining
5849,Uber NEFT TXN3863 86337,628.34,2024-10-10,Travel
1002,NATURE'S BASKET POS TXN1565 57873 TXN,3746.05,2024-02-06,Groceries
9431,UPI TO FRIEND POS TXN9076,406.81,2024-07-28,Transfers
9454,IMPS NEFT TXN8782,4490.84,2024-06-15,Transfers
8205,PolicyBazaar IMPS TXN1703 78552,1590.85,2024-05-17,Insurance
1316,Reliance Fresh CARD TXN1563 33981 IMPS,3329.82,2024-05-30,Groceries
2890,myntra pos txn7739 37030,524.96,2024-05-22,Shopping
3599,SPOTIFY IMPS TXN1847 UPI,1267.99,2024-08-20,Entertainment
777,SWIGGY CARD TXN1724 61417,82.97,2024-07-06,Food & Dining
3326,PVR Cinemas UPI TXN3402,2010.66,2024-04-01,Entertainment
5393,MEDPLUS IMPS TXN6919 88170,2418.31,2024-04-16,Healthcare
6631,UNACADEMY NEFT TXN1926,134.35,2024-09-19,Education
9500,ACCOUNT TRANSFER NEFT TXN2121 86054,1650.33,2024-08-13,Transfers
4541,ELECTRICITY BOARD UPI TXN2286 54916,4364.72,2024-08-11,Bills & Utilities
8383,hdfc life pos txn9912 61407,4483.03,2024-04-29,Insurance
3400,HOTSTAR CARD TXN7701 11530,4895.15,2024-08-01,Entertainment
4411,BSNL Bill CARD TXN5917,1571.57,2024-01-31,Bills & Utilities
2656,Ajio CARD TXN5291 NEFT,3658.95,2024-08-01,Shopping
566,ZOMATO NEFT TXN8194 37268,2902.89,2024-06-09,Food & Dining
1044,DMart NEFT TXN7711,2696.72,2024-06-09,Groceries
5271,CureFit NEFT TXN2800 AUTH,3682.47,2024-07-15,Healthcare
2486,H&M CARD TXN8327,848.41,2024-02-26,Shopping
7636,FLAT RENT CARD TXN7487,2818.95,2024-05-14,Rent
7269,Rent Payment CARD TXN6020 NEFT,4313.14,2024-05-01,Rent
8597,HDFC Life CARD TXN9721,2054.56,2024-05-22,Insurance
5757,UBER POS TXN1215 NEFT,1023.79,2024-05-26,Travel
4971,MedPlus POS TXN5927 54664,2182.58,2024-04-21,Healthcare
7786,flat rent card txn7914 10256,4063.93,2024-10-11,Rent
799,CAFE COFFEE DAY IMPS TXN6084 26861,4081.17,2024-05-13,Food & Dining
7431,Landlord CARD TXN5485 AUTH,1282.18,2024-08-21,Rent
7667,PG FEE IMPS TXN1681 86735,4932.13,2024-09-26,Rent
9269,account transfer imps txn9806 24219 TRANS,487.06,2024-07-30,Transfers
6155,MakeMyTrip UPI TXN8408 POS,528.47,2024-07-06,Travel
1874,HP GAS CARD TXN3136 TRANS,2289.64,2024-10-20,Fuel
947,DMart CARD TXN6179,1041.46,2024-10-14,Groceries
5619,RedBus UPI TXN6378 65012,2668.36,2024-07-30,Travel
5660,Ola POS TXN5381 67551 TRANS,1946.4,2024-08-26,Travel
4982,CureFit POS TXN4464 28742,2413.7,2024-09-05,Healthcare
3098,H&M IMPS TXN7864 17666,4743.32,2024-09-04,Shopping
7116,Unacademy CARD TXN6223 37023,1720.6,2024-02-29,Education
3668,SPOTIFY UPI TXN7366 71964 TRANS,1901.6,2024-07-15,Entertainment
4831,Fortis Hospital CARD TXN9333,4818.9,2024-04-29,Healthcare
6092,MAKEMYTRIP IMPS TXN4498,171.5,2024-02-08,Travel
2490,zara neft txn4332 23314,1076.41,2024-04-13,Shopping
4910,curefit upi txn3654,2477.94,2024-01-14,Healthcare
4106,BSNL BILL CARD TXN6926 24387 TRANS,702.71,2024-08-12,Bills & Utilities
796,KFC IMPS TXN3955,3374.64,2024-09-26,Food & Dining
3713,Hotstar UPI TXN8509 74574,2627.57,2024-07-22,Entertainment
5933,irctc card txn1913 34733 TXN,1488.31,2024-10-09,Travel
3623,BOOKMYSHOW NEFT TXN7556,684.74,2024-01-21,Entertainment
3453,spotify pos txn9805 94016 NEFT,1681.4,2024-09-12,Entertainment
9067,upi to friend neft txn8848 42263 TXN,3569.01,2024-06-16,Transfers
1673,Shell IMPS TXN6707,4430.46,2024-08-10,Fuel
9370,IMPS IMPS TXN9133,2341.42,2024-04-05,Transfers
5183,Pathlab IMPS TXN5677 25687,403.56,2024-02-14,Healthcare
1548,DMART IMPS TXN5824 38337,1434.29,2024-07-15,Groceries
8791,LIC POS TXN2564 83229,344.87,2024-04-15,Insurance
7923,flat rent neft txn2918,3724.15,2024-04-16,Rent
5639,Air India IMPS TXN2988 TXN,669.59,2024-10-06,Travel
5358,fortis hospital imps txn1047 TRANS,2878.69,2024-10-12,Healthcare
8878,ACCOUNT TRANSFER UPI TXN2838 TXN,1789.8,2024-10-18,Transfers
8575,LIC POS TXN6458,333.07,2024-05-10,Insurance
3217,bookmyshow imps txn6693 77667 IMPS,253.88,2024-04-23,Entertainment
9482,Account Transfer IMPS TXN7260 68510 NEFT,3231.38,2024-08-18,Transfers
2127,BPCL UPI TXN7871,2028.14,2024-02-21,Fuel
8805,IMPS NEFT TXN1282 19618,1985.14,2024-01-15,Transfers
7905,PG Fee UPI TXN2327,422.78,2024-06-18,Rent
1837,IOCL Pump NEFT TXN7219,3501.43,2024-05-04,Fuel
8804,Money Sent UPI TXN9983 AUTH,1134.47,2024-03-18,Transfers
8239,BAJAJ ALLIANZ POS TXN4669,2484.07,2024-03-06,Insurance
8446,HDFC Life POS TXN9278 54005,2413.63,2024-07-31,Insurance
6339,Ola IMPS TXN9714 UPI,1874.41,2024-05-18,Travel
2151,SHELL NEFT TXN1903 72889,1078.93,2024-04-27,Fuel
5338,fortis hospital upi txn8685 86989,3218.6,2024-04-18,Healthcare
4473,BSNL BILL IMPS TXN4495 49515,4784.57,2024-07-07,Bills & Utilities
2165,Shell UPI TXN8081 UPI,931.57,2024-09-24,Fuel
9427,MONEY SENT NEFT TXN8651,721.48,2024-03-29,Transfers
4532,tata power upi txn3580 69871 TXN,358.34,2024-03-06,Bills & Utilities
9258,NEFT Transfer CARD TXN9412,407.99,2024-03-02,Transfers
1532,Spencer's POS TXN7944 86473,492.5,2024-07-22,Groceries
2650,Nykaa UPI TXN4017 25579,1779.88,2024-02-12,Shopping
3815,netflix upi txn9377,241.66,2024-10-09,Entertainment
3618,HOTSTAR UPI TXN3621 14507,1756.1,2024-03-27,Entertainment
4911,MEDPLUS POS TXN3158 84226 NEFT,4194.03,2024-04-23,Healthcare
3276,pvr cinemas upi txn6404 IMPS,4003.58,2024-05-12,Entertainment
1554,BIG BAZAAR POS TXN7961 POS,179.75,2024-05-23,Groceries
4969,Pathlab IMPS TXN9509 49992 POS,1907.88,2024-09-25,Healthcare
1835,Shell CARD TXN2562 NEFT,4781.18,2024-07-20,Fuel
7947,flat rent pos txn7967 IMPS,4728.54,2024-08-26,Rent
4114,Tata Power UPI TXN6056 UPI,1402.07,2024-08-23,Bills & Utilities
5008,1MG UPI TXN7672,2922.26,2024-01-20,Healthcare
4673,Water Bill POS TXN7361,1772.62,2024-10-17,Bills & Utilities
977,Reliance Fresh IMPS TXN8273 30157,1618.62,2024-08-12,Groceries
3540,SPOTIFY POS TXN2427,3598.74,2024-08-01,Entertainment
3093,FLIPKART UPI TXN9383 NEFT,3099.3,2024-03-25,Shopping
4769,WATER BILL NEFT TXN3159 65706,4087.37,2024-07-13,Bills & Utilities
315,subway card txn6194 NEFT,1487.53,2024-06-28,Food & Dining
2196,IndianOil UPI TXN6419 66481 IMPS,1030.34,2024-01-15,Fuel
3876,SPOTIFY CARD TXN7455,3964.77,2024-03-05,Entertainment
7869,pg fee neft txn7130,4729.85,2024-10-19,Rent
6174,REDBUS IMPS TXN5005 92392,2280.25,2024-06-19,Travel
7187,Unacademy NEFT TXN6793 85943,3536.84,2024-03-02,Education
2066,hp gas imps txn9575 35385,2727.8,2024-03-26,Fuel
9077,MONEY SENT IMPS TXN6083 62777,3671.49,2024-04-21,Transfers
7347,Landlord IMPS TXN8908 91149,4661.44,2024-06-21,Rent
3403,SPOTIFY CARD TXN7796 36642 POS,2227.85,2024-01-21,Entertainment
223,Subway UPI TXN7646 UPI,698.56,2024-09-25,Food & Dining
4079,ELECTRICITY BOARD POS TXN1361 96831,132.63,2024-05-06,Bills & Utilities
9112,NEFT TRANSFER IMPS TXN6296 64255,1535.14,2024-06-16,Transfers
2172,indianoil card txn9885 NEFT,3001.45,2024-03-28,Fuel
567,Zomato IMPS TXN3976 AUTH,825.94,2024-09-02,Food & Dining
9559,Money Sent POS TXN2476 70297,4814.7,2024-04-18,Transfers
7009,Coursera UPI TXN5350 62636 IMPS,564.31,2024-05-24,Education
2371,Shell UPI TXN7752 72531,62.52,2024-04-15,Fuel
7334,PG Fee POS TXN3475,1658.09,2024-08-16,Rent
9523,NEFT Transfer IMPS TXN7552 TRANS,4596.37,2024-10-02,Transfers
5475,medplus pos txn6203 43525,4444.1,2024-03-09,Healthcare
9561,neft transfer pos txn8817 99158 NEFT,2008.72,2024-03-15,Transfers
7101,Byjus CARD TXN3456,3877.54,2024-09-14,Education
2633,amazn upi txn2983,3345.61,2024-05-06,Shopping
7574,Flat Rent UPI TXN5942 39810 IMPS,1709.54,2024-06-03,Rent
3529,Spotify IMPS TXN7731 49079,414.76,2024-08-24,Entertainment
7450,PG Fee CARD TXN3738 POS,2213.38,2024-06-10,Rent
7870,pg fee imps txn8664,3798.72,2024-10-05,Rent
6906,Byjus IMPS TXN3815 56121 POS,4981.11,2024-09-16,Education
3835,netflixx card txn1321 66606,2124.64,2024-02-16,Entertainment
7196,School Fee UPI TXN5171 11498,1862.16,2024-02-09,Education
2673,myntra neft txn9835,4386.27,2024-05-17,Shopping
3850,Netflix CARD TXN7466 48282 AUTH,4995.4,2024-07-19,Entertainment
7106,byjus upi txn8222 TXN,2178.92,2024-02-18,Education
1534,Reliance Fresh CARD TXN3413,4561.34,2024-09-30,Groceries
1541,Big Bazaar UPI TXN7211 66597,2952.79,2024-03-06,Groceries
7590,Flat Rent CARD TXN4243,4462.36,2024-06-19,Rent
8548,BAJAJ ALLIANZ NEFT TXN8318 69572 IMPS,818.09,2024-03-27,Insurance
6658,UNACADEMY CARD TXN2892 47661,3966.69,2024-01-17,Education
7420,Rent Payment POS TXN1497 53573 TRANS,116.81,2024-06-24,Rent
2541,NYKAA POS TXN6718 POS,4561.06,2024-10-02,Shopping
7323,flat rent neft txn6344,1111.2,2024-03-03,Rent
8331,icici prudential card txn8082 TRANS,2694.16,2024-04-08,Insurance
3465,BOOKMYSHOW IMPS TXN6388 23211 TXN,3455.66,2024-09-29,Entertainment
5446,CureFit UPI TXN7433 41083,1694.31,2024-09-18,Healthcare
7970,Flat Rent UPI TXN5369 80517 IMPS,2370.05,2024-09-09,Rent
1005,More Supermarket IMPS TXN6023 86316 IMPS,4948.41,2024-05-10,Groceries
1562,dmart neft txn3291 TXN,3651.44,2024-03-07,Groceries
6720,college fee imps txn4738 73977,3539.05,2024-06-08,Education
1117,reliance fresh upi txn3631 89351 UPI,1288.87,2024-03-23,Groceries
1362,DMart CARD TXN6247,4171.58,2024-08-15,Groceries
1083,Reliance Fresh UPI TXN1763,583.16,2024-09-22,Groceries
8315,Bajaj Allianz IMPS TXN6606 34166 TRANS,3067.64,2024-06-14,Insurance
2276,iocl pump upi txn5776 26293,4389.17,2024-01-23,Fuel
8688,bajaj allianz card txn9635 21478,2483.37,2024-06-13,Insurance
4255,electricity board imps txn7128,4584.54,2024-07-24,Bills & Utilities
802,Spencer's NEFT TXN7331,2166.68,2024-03-02,Groceries
53,kfc neft txn1961 TRANS,4277.59,2024-04-07,Food & Dining
8713,ICICI Prudential POS TXN4733 29644 UPI,4548.44,2024-02-25,Insurance
2180,Shell UPI TXN7957 89148,2228.95,2024-09-09,Fuel
8350,icici prudential imps txn2381 66784,3130.37,2024-02-13,Insurance
4049,bsnl bill card txn5711 77356,3891.05,2024-01-09,Bills & Utilities
5829,RedBus UPI TXN1905,3380.11,2024-09-09,Travel
4618,Water Bill UPI TXN6253,4349.24,2024-08-07,Bills & Utilities
7572,pg fee neft txn8650 IMPS,2591.23,2024-02-22,Rent
1134,Nature's Basket NEFT TXN1097 IMPS,3943.71,2024-05-28,Groceries
9042,UPI to Friend POS TXN6296,3332.44,2024-01-22,Transfers
6473,Byjus POS TXN4463 TRANS,3982.05,2024-04-11,Education
3301,netflixx upi txn8667 trans,4270.21,2024-06-13,Entertainment
2444,amazn neft txn1151,504.78,2024-07-11,Shopping
5903,Air India NEFT TXN5032 93920,4194.89,2024-01-03,Travel
6328,IRCTC UPI TXN5851 94138 NEFT,4079.5,2024-07-16,Travel
691,KFC CARD TXN7216 14365,1968.71,2024-01-22,Food & Dining
7751,FLAT RENT IMPS TXN8621 46910 IMPS,1193.23,2024-04-29,Rent
6612,Byjus NEFT TXN6296,1188.41,2024-04-06,Education
2029,Shell IMPS TXN9047,4387.57,2024-08-22,Fuel
1537,RELIANCE FRESH CARD TXN1458 68499,3228.48,2024-01-13,Groceries
4634,Paytm Recharge NEFT TXN9571,4831.4,2024-05-16,Bills & Utilities
8254,lic card txn3129 48487 TRANS,3464.32,2024-01-19,Insurance
3360,BookMyShow IMPS TXN4421,197.46,2024-06-04,Entertainment
5215,Apollo Pharmacy NEFT TXN5068 39079,990.31,2024-01-02,Healthcare
7924,PG Fee NEFT TXN9349 26393,407.87,2024-05-21,Rent
5151,MedPlus CARD TXN6974 NEFT,240.06,2024-02-16,Healthcare
6741,unacademy imps txn2641,1326.12,2024-06-26,Education
2157,IOCL PUMP UPI TXN2328,186.79,2024-08-04,Fuel
7016,school fee card txn7429 NEFT,3719.98,2024-08-11,Education
8046,LIC POS TXN9610 22522,3625.74,2024-05-03,Insurance
4686,Electricity Board CARD TXN2078 UPI,180.18,2024-09-05,Bills & Utilities
7404,PG FEE CARD TXN6190 89991 TRANS,4402.94,2024-05-11,Rent
8666,icici prudential neft txn7315 37543 TRANS,3731.84,2024-07-29,Insurance
4805,CureFit POS TXN4705,2397.55,2024-01-31,Healthcare
4806,Fortis Hospital POS TXN6075 71935,964.15,2024-08-24,Healthcare
714,subway card txn4365,2028.82,2024-10-14,Food & Dining
8568,policybazaar neft txn8015 22521,3334.33,2024-01-15,Insurance
7949,Flat Rent CARD TXN1569 UPI,4639.51,2024-07-11,Rent
8328,HDFC Life CARD TXN6278,3911.49,2024-07-02,Insurance
7216,LANDLORD NEFT TXN5295 TXN,2692.11,2024-01-29,Rent
7260,Landlord IMPS TXN8809 81734 TRANS,3346.15,2024-07-08,Rent
6531,BYJUS UPI TXN5467,1546.35,2024-07-27,Education
7386,Landlord IMPS TXN6241 20929,1045.32,2024-07-20,Rent
235,Starbucks IMPS TXN7194 NEFT,2876.81,2024-10-02,Food & Dining
828,NATURE'S BASKET UPI TXN8353 UPI,3543.81,2024-10-04,Groceries
7143,unacademy card txn1986,2491.05,2024-08-01,Education
6736,School Fee CARD TXN7448 50619 IMPS,1956.49,2024-10-27,Education
1256,Nature's Basket NEFT TXN6214 81498,4363.23,2024-01-26,Groceries
2493,Myntra NEFT TXN4682,3429.67,2024-05-28,Shopping
7331,PG Fee POS TXN5609 60335 POS,3705.56,2024-09-20,Rent
7049,coursera neft txn2580,4254.33,2024-05-31,Education
2903,Flipkart UPI TXN4521 UPI,1374.56,2024-02-24,Shopping
1733,shell card txn4499 55430 UPI,3485.37,2024-01-30,Fuel
1942,HP GAS CARD TXN5907 51817,1194.35,2024-02-09,Fuel
1437,NATURE'S BASKET NEFT TXN8281,4785.32,2024-02-15,Groceries
4869,pathlab card txn3383,2961.59,2024-05-29,Healthcare
548,KFC IMPS TXN5197 15854 AUTH,469.94,2024-10-05,Food & Dining
7513,Landlord UPI TXN3539 43643,4020.63,2024-10-18,Rent
3410,Netflix IMPS TXN5441 POS,1980.21,2024-01-08,Entertainment
7864,Landlord IMPS TXN2330 TRANS,1287.95,2024-07-24,Rent
31,DOMINOS UPI TXN5642,326.29,2024-09-01,Food & Dining
7227,LANDLORD NEFT TXN7317 TXN,3488.15,2024-06-14,Rent
6651,college fee neft txn4107 85569,3453.57,2024-07-04,Education
397,Subway CARD TXN1842 97108 IMPS,3883.98,2024-05-23,Food & Dining
8240,icici prudential imps txn5020,650.67,2024-09-26,Insurance
517,ZOMATO CARD TXN4941 25071,4754.21,2024-10-27,Food & Dining
1774,IndianOil NEFT TXN5646,3829.5,2024-06-24,Fuel
1288,MORE SUPERMARKET CARD TXN8551,2248.06,2024-05-01,Groceries
230,KFC NEFT TXN4682 28953,4724.33,2024-06-03,Food & Dining
5145,Fortis Hospital NEFT TXN7562 87646,3509.41,2024-07-21,Healthcare
266,Subway CARD TXN4783 AUTH,4758.73,2024-08-08,Food & Dining
8856,account transfer imps txn3405 57896,315.55,2024-05-23,Transfers
2481,Ajio IMPS TXN5490 44948 TRANS,1211.63,2024-09-21,Shopping
3943,PVR Cinemas NEFT TXN5433,3354.83,2024-07-14,Entertainment
334,Cafe Coffee Day CARD TXN3719 37605,359.06,2024-05-12,Food & Dining
2981,Myntra POS TXN1349,1077.25,2024-09-13,Shopping
6989,Coursera POS TXN8092,1291.86,2024-09-05,Education
5861,uber pos txn2502,3683.46,2024-10-09,Travel
6393,AIR INDIA POS TXN7716 12239 NEFT,3467.47,2024-08-25,Travel
7954,landlord imps txn2322 AUTH,3508.04,2024-05-16,Rent
6345,Uber NEFT TXN7118 72973 TXN,1068.68,2024-03-31,Travel
3039,flipkart upi txn1623 20118,2925.73,2024-09-27,Shopping
5954,Uber POS TXN3524 IMPS,3008.74,2024-04-04,Travel
1825,IOCL PUMP POS TXN8544 33756,4595.52,2024-08-26,Fuel
6278,MAKEMYTRIP IMPS TXN3718 42623,3145.49,2024-09-04,Travel
5189,1mg upi txn1795 12465 UPI,4533.54,2024-03-19,Healthcare
3737,bookmyshow card txn1263 37371,300.21,2024-03-20,Entertainment
3258,BookMyShow IMPS TXN5184 NEFT,2847.49,2024-04-08,Entertainment
4829,APOLLO PHARMACY UPI TXN4597,1116.26,2024-08-12,Healthcare
2706,Nykaa UPI TXN3010 96283 AUTH,2933.97,2024-01-19,Shopping
2377,IndianOil IMPS TXN8237,3951.14,2024-08-06,Fuel
1742,iocl pump pos txn8704 93726,3198.73,2024-05-24,Fuel
2771,Flipkart UPI TXN1663,77.6,2024-03-04,Shopping
1606,IOCL PUMP CARD TXN6275 24910,3239.34,2024-07-05,Fuel
6540,byjus card txn8375,56.54,2024-08-17,Education
9586,NEFT Transfer NEFT TXN9301,3605.59,2024-07-28,Transfers
979,reliance fresh card txn1854 NEFT,2421.26,2024-07-04,Groceries
56,kfc upi txn2363,766.72,2024-10-02,Food & Dining
1395,nature's basket card txn8247 IMPS,3231.01,2024-02-21,Groceries
3021,Ajio CARD TXN6253 75408,609.13,2024-05-04,Shopping
750,KFC UPI TXN1125 TRANS,2335.54,2024-01-17,Food & Dining
4700,WATER BILL UPI TXN9108 AUTH,4105.83,2024-08-22,Bills & Utilities
7862,Landlord UPI TXN8359 56447 POS,2719.98,2024-09-15,Rent
2256,BPCL CARD TXN3156 26140,4450.3,2024-06-29,Fuel
4303,Electricity Board NEFT TXN3941,2448.98,2024-10-08,Bills & Utilities
8783,icici prudential upi txn7062 18313,595.97,2024-10-25,Insurance
3556,Spotify POS TXN8363 20430,4216.92,2024-09-29,Entertainment
7117,School Fee NEFT TXN1382,4978.48,2024-06-23,Education
7956,Rent Payment NEFT TXN6552,2286.28,2024-05-07,Rent
4260,ELECTRICITY BOARD NEFT TXN2185 27876 POS,1877.07,2024-03-08,Bills & Utilities
1295,NATURE'S BASKET CARD TXN1549,201.7,2024-02-02,Groceries
